timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730502092069,128,HTTP Request of Login Page-0,301,Moved Permanently,Test_user 1-20,,true,,291,237,2,2,http://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,128,0,72
1730502092197,350,HTTP Request of Login Page-1,200,OK,Test_user 1-20,text,true,,34946,237,2,2,https://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,294,0,0
1730502092367,631,HTTP Request of Login Page,200,OK,Test_user 1-21,text,false,Tidy Parser errors: 13 (allowed 0) Tidy Parser warnings: 131 (allowed 1),35237,474,2,2,https://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,134,0,70
1730502092367,134,HTTP Request of Login Page-0,301,Moved Permanently,Test_user 1-21,,true,,291,237,2,2,http://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,134,0,70
1730502092501,497,HTTP Request of Login Page-1,200,OK,Test_user 1-21,text,true,,34946,237,2,2,https://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,409,0,0
1730502092721,706,HTTP Request of Login Page,200,OK,Test_user 1-22,text,false,Tidy Parser errors: 13 (allowed 0) Tidy Parser warnings: 131 (allowed 1),35237,474,2,2,https://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,125,0,68
1730502092721,125,HTTP Request of Login Page-0,301,Moved Permanently,Test_user 1-22,,true,,291,237,2,2,http://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,125,0,68
1730502092846,581,HTTP Request of Login Page-1,200,OK,Test_user 1-22,text,true,,34946,237,2,2,https://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,525,0,142
1730502093001,586,HTTP Request of Login Page,200,OK,Test_user 1-21,text,false,Tidy Parser errors: 13 (allowed 0) Tidy Parser warnings: 131 (allowed 1),35237,474,2,2,https://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,113,0,56
1730502093001,113,HTTP Request of Login Page-0,301,Moved Permanently,Test_user 1-21,,true,,291,237,2,2,http://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,113,0,56
1730502093114,473,HTTP Request of Login Page-1,200,OK,Test_user 1-21,text,true,,34946,237,2,2,https://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,411,0,0
1730502093434,489,HTTP Request of Login Page,200,OK,Test_user 1-22,text,false,Tidy Parser errors: 13 (allowed 0) Tidy Parser warnings: 131 (allowed 1),35237,474,2,2,https://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,125,0,63
1730502093434,125,HTTP Request of Login Page-0,301,Moved Permanently,Test_user 1-22,,true,,291,237,2,2,http://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,125,0,63
1730502093560,363,HTTP Request of Login Page-1,200,OK,Test_user 1-22,text,true,,34946,237,2,2,https://en.wikipedia.org/w/index.php?returnto=Login&title=Special:UserLogin&centralAuthAutologinTried=1&centralAuthError=Not+centrally+logged+in,301,0,0
